State,County,Life_Expectancy,Age-Adjusted_Mortality,Child_Mortality_Rate,Infant_Mortality_Rate,%_Frequent_Physical_Distress,%_Frequent_Mental_Distress,%_Diabetic,%_Food_Insecure,%_Limited_Access_Healthy_Food,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,%_Insufficient_Sleep,%_Uninsured_adults,%_Uninsured_children,Other_PCP_Rate,%_Disconnected_Youth,Household_Median_Income,Homicide_Rate,Firearm_Fatalities_Rate,%_Homeowners,%_Severe_Housing_Cost_Burden,Population,%_<_18,%_65_and_over,%_Not_Proficient_in_English,%_Female,%_Rural
Alaska,Kusilvak,67.215887914,684.3,164.58442433,5.103010233962996,24.618454375,22.206330223,7.3,27.3,41.839706701,19.47528015234027,9.973044988745379,37.632250841,31.669733211,9.8206409879,36.57644,22.16828479,31250.0,23.3,76.8,73.97260274,10.053262317,8202,41.075347476,5.8766154596,1.2085441259,47.793221166,32.1857242218602
Alaska,Matanuska-Susitna,78.819160695,343.9,48.43961643,3.7793667007,10.776722681,10.865082804,8.0,12.5,7.6239409239,18.269699223,12.302134637,34.538306328,18.187133579,10.334625587,72.27875,11.20233534,72296.0,5.6,20.4,76.467513801,12.867448759,106532,27.148650171,11.11872489,0.7553208513,47.948973079,50.293836732
Alaska,Nome,71.098448203,558.2,151.76700152,5.103010233962996,17.57070517,16.920498728,8.0,21.4,38.093344951,19.47528015234027,9.973044988745379,35.602154229,28.514780101,10.674778761,171.35369,22.923076923,53877.0,7.674357952356278,46.6,60.579910252,14.334862385,9921,34.815038807,7.5698014313,1.2485939258,47.293619595,66.05562579
Alaska,North_Slope,73.14686856,489.3,138.6825161,5.103010233962996,12.277406525,11.846857918,7.3,14.5,13.197183464,19.47528015234027,9.973044988745379,33.562033512,21.297001066,15.231788079,51.11429,12.658227848,82736.0,7.674357952356278,28.9,51.935325821,8.9918256131,9782,26.201185852,6.6141893273,0.9649511979,37.804130035,59.331919406
Alaska,Northwest_Arctic,72.657228837,577.7,226.14201719,5.103010233962996,17.342399979,16.590218069,8.5,22.6,34.05510868,19.47528015234027,9.973044988745379,35.204114229,31.284658041,12.780112045,143.15461,23.180076628,53060.0,7.674357952356278,46.7,57.057869118,9.4660194175,7684,35.710567413,7.1967725143,0.8235804075,45.913586674,57.463777748
Alaska,Petersburg,77.43607651,365.5,67.34724243232297,5.103010233962996,10.068474674,10.347290407,7.8,12.7,0.6621122956,19.47528015234027,9.973044988745379,28.094269299,23.402113739,16.219839142,60.95703,9.644456992425884,59176.0,7.674357952356278,22.895668766122224,68.207171315,11.010682005,3281,21.456872905,18.439500152,0.4579653255,46.906430966,32.1857242218602
Alaska,Prince_of_Wales-Hyder,73.623962362,464.6,67.34724243232297,5.103010233962996,13.495299181,13.356936158,10.1,16.5,14.764996087,19.47528015234027,9.973044988745379,33.078349281,27.804028849,15.341264872,155.2072,9.644456992425884,46488.0,7.674357952356278,22.895668766122224,73.002159827,7.3002754821,6443,23.156914481,15.831134565,0.0,45.21185783,32.1857242218602
Alaska,Sitka,80.826120981,293.4,67.34724243232297,5.103010233962996,9.9495749547,10.199575904,7.8,12.0,4.1329062356,19.47528015234027,9.973044988745379,30.073799162,21.460938916,15.007356547,149.61446,9.644456992425884,69501.0,7.674357952356278,22.895668766122224,56.643159379,13.927492447,8689,21.751640005,14.961445506,1.4593301435,48.659224307,20.876027474
Alaska,Southeast_Fairbanks,78.408367604,318.1,67.34724243232297,5.103010233962996,10.857551646,10.897207128,8.5,15.1,18.824241233,19.47528015234027,22.54329337,28.126958068,24.343048256,14.861186717,43.55401,16.759776536,59382.0,7.674357952356278,22.895668766122224,71.669004208,9.4246031746,6888,25.362950058,13.966318235,2.7073552426,44.381533101,100.0
Alaska,Valdez-Cordova,78.916048702,318.8,67.34724243232297,5.103010233962996,10.117795604,10.365198451,8.7,12.2,15.315398563,19.47528015234027,14.985089836,29.7949753,18.710847346,12.768701634,107.78185,9.644456992425884,86196.0,7.674357952356278,22.895668766122224,73.429273429,7.8136463683,9278,23.539555939,12.944600129,0.5401147744,47.75813753,100.0
Alaska,Wrangell,80.576585365,302.4,67.34724243232297,5.103010233962996,11.508118363,11.597008576,9.4,13.3,6.5665819907,19.47528015234027,9.973044988745379,29.196401231,20.7250342,13.95793499,0.0,9.644456992425884,55696.0,7.674357952356278,22.895668766122224,66.605166052,7.1705426357,2521,19.63506545,22.372074574,1.1430990686,47.322491075,32.1857242218602
Alaska,Yukon-Koyukuk,70.605318171,681.2,67.34724243232297,5.103010233962996,16.742160139,16.431101509,8.8,22.1,49.745868785,19.47528015234027,9.973044988745379,34.531226221,33.535611626,15.538847118,186.39329,24.27184466,37907.0,7.674357952356278,39.8,70.393057682,10.38961039,5365,27.735321528,13.998136067,0.1592356688,46.561043802,100.0
Arizona,Apache,72.360310016,608.0,118.79507849,10.212308519,18.038307475,18.975819127,15.7,25.5,47.39151395,9.7135879218,67.846899416,34.940378923,23.532436999,11.692701197,62.8439,13.842768554,33053.0,14.6,17.8,77.644649258,7.7244258873,71606,27.620590453,14.868865738,5.3497013735,50.613077116,74.061075533
Arizona,Cochise,78.618773175,372.2,51.088544514,5.8160343593,12.694403014,12.291447168,10.5,14.5,14.470191804,23.345085462,13.344438872,30.933688619,12.146850204,6.7173593104,76.95021,10.850202429,48966.0,4.4,20.7,68.913751017,12.196881298,124756,21.877905672,21.958062137,4.8284689358,49.256148001,36.30106741
Arizona,Coconino,79.178651428,363.2,59.623782331,5.3066037736,13.182443895,14.091973456,7.7,19.1,13.831680319,16.873385443,24.02840323,30.633103244,15.282613087,9.9390830394,97.31772000000001,3.6116561296,54399.0,6.5,13.7,59.332184584,17.878253198,140776,20.911945218,12.076632381,2.0482517911,50.562595897,31.46606557
Arizona,Gila,73.819230473,561.8,92.019600175,7.6619456698,15.494063989,14.628383154,13.0,17.5,15.826684138,38.697758027,27.906277839,32.423818739,15.906665195,10.636032999,71.02671000000001,11.798839458,38897.0,7.5,19.9,72.870048645,11.567382813,53501,20.306162502,28.1676978,1.8418742018,50.483168539,41.061999739
Arizona,Graham,78.381634212,386.1,47.656492006,5.4549962807,13.91904767,12.912519441,11.1,15.5,19.00577286,17.741348875,12.179665288,29.297635075,12.284628598,6.8162926018,85.41077,10.420315236,46378.0,4.2,14.9,68.048469388,10.31659927,37466,27.304756312,13.799177921,2.3491280404,46.668979875,46.437399248
Arizona,Greenlee,81.191118311,374.4,49.434397641668916,5.573969283889266,12.635564679,11.810457789,11.4,13.1,30.546449341,20.147140107221055,23.291925466,34.043655613,9.5088271281,6.1993659739,52.88207,8.861252759259964,63557.0,5.715872047428111,14.824066612291034,47.146254459,4.909481436,9455,27.636171338,12.924378636,2.6731190229,48.429402433,46.568685552
Arizona,La_Paz,78.184749021,591.1,49.434397641668916,5.573969283889266,14.688801591,14.166091141,14.6,15.3,18.95471346,36.024234485,36.536096961,31.53598945,22.516556291,12.45819398,67.95787,8.861252759259964,36389.0,10.5,37.4,74.255512617,9.633748338,20601,16.931216931,39.333042085,4.8121224532,48.677248677,56.327785641
Arizona,Maricopa,80.455703631,306.1,48.163774223,5.6471115559,11.014049334,11.212335719,9.1,14.3,4.3994726153,19.444916436,10.42008845,34.267942269,13.610258054,7.4814580138,94.84487,8.3276271443,62221.0,5.6,13.7,60.993344894,14.718113032,4307033,24.268818001,14.820318303,5.2503275411,50.517699772,2.3637996949
Arizona,Mohave,75.492451804,508.8,64.636453613,6.1152956969,14.798688945,13.450124075,13.4,17.8,20.01212971,27.544370741,17.701443122,33.237551348,13.845586985,7.3211139454,77.70270000000001,12.419146184,42210.0,5.5,26.7,68.336869205,12.854762082,207200,17.478281853,29.655888031,1.9678554621,49.587837838,22.963643811
Arizona,Navajo,75.387932252,491.3,68.572766577,7.2740175641,17.896844178,16.971480228,14.3,21.9,25.005407877,19.556375837,35.262700515,35.417843513,16.995667639,8.0023232551,78.01314,14.671875,40883.0,11.1,18.2,68.888499606,11.760565633,108956,26.980616028,17.608025258,3.8441147933,49.979808363,54.138242329
Arizona,Pima,79.632277521,348.4,43.084827838,4.6453111391,12.036915043,11.896512053,8.7,14.1,7.6811171817,23.581502132,11.16320131,30.909934816,12.597514186,6.9828534914,88.3875,8.1352332065,51392.0,6.1,15.3,61.93686799,16.183669499,1022769,21.202930476,19.225651149,4.1449520247,50.816362248,7.5234911447
Arizona,Pinal,81.613539277,319.0,45.915087698,5.2824918789,13.285836658,12.219233231,12.4,13.9,7.2032499213,13.940213214,13.738087445,35.490790842,13.33768992,7.2822258282,47.41573,12.701482914,53114.0,5.3,13.2,72.598173961,12.823858934,430237,23.011502962,19.840692456,3.5119468178,47.884538057,21.904622508
Arizona,Santa_Cruz,83.233000308,225.4,29.146021568,4.8522276136,15.321932564,13.092910745,9.2,8.3,12.807902716,13.702779501,12.534393152,31.432524876,18.194112967,8.6591325596,17.31152,8.861252759259964,39265.0,3.1,5.6,67.24049332,17.819452847,46212,27.274301047,17.3699472,12.293901816,51.90643123,26.883171658
Arizona,Yavapai,78.711017458,353.7,51.485148515,5.4510556622,11.159007823,11.683298057,10.4,15.5,12.606566425,26.627809789,14.988722615,29.894187849,13.873863164,9.625,95.10536,7.8456730251,49860.0,3.8,23.5,70.681449604,15.930196734,228168,16.555345184,30.751902107,1.9289244083,51.147400161,33.197177693
Arizona,Yuma,83.056575676,292.7,48.934603416,6.0184314463,15.571374222,12.85018893,13.7,16.1,9.5970112012,15.871987562,12.018723907,29.774122311,17.391875041,10.638971684,67.94067,9.6741854637,46013.0,3.7,10.7,67.505232315,13.120876566,207534,25.377528501,18.311216475,14.930012264,48.44507406,10.42957635
Arkansas,Arkansas,74.143685518,534.7,89.291029228,7.697910765545353,14.096310459,14.596451645,15.3,19.1,17.82182264,15.023568666963945,26.97100232,36.1572473,10.699082395,4.3190936984,61.223349999999996,22.305529522,43752.0,10.0,23.9,62.68850754,9.3601725377,17967,22.769521901,19.040463071,0.3380741432,51.433183058,34.707397865
Arkansas,Ashley,74.441789763,508.9,57.172557173,7.697910765545353,14.443021886,14.505086272,16.2,19.2,12.004846939,15.023568666963945,27.879776962,33.270379387,10.008591065,3.5838623797,69.02332,9.62080611044209,40495.0,6.8,19.3,73.991689074,11.733642452,20283,22.91081201,19.824483558,1.1090196876,51.442094365,51.681691301
Arkansas,Baxter,76.598717553,439.2,41.100113025,7.697910765545353,13.597149053,14.099175948,17.2,13.9,4.4191340205,23.487486839,19.800742007,31.74083172,10.150340393,3.8318254391,123.32244999999999,9.62080611044209,43011.0,8.266383467928582,23.4,75.356016958,8.6546604189,41355,17.714907508,30.849957683,0.36606757,51.749486156,65.84202539
Arkansas,Benton,79.60856402,316.6,54.022071875,6.6346755685,13.302641015,13.023734424,9.6,10.8,5.3032876628,13.819593601,10.211792578,30.302485455,12.78529136,4.0012137429,63.46226,9.5758928571,64728.0,1.8,10.2,66.304754362,8.6417367584,266300,26.568531731,13.19263988,3.0476141572,50.327074728,25.160048613
Arkansas,Boone,76.709653316,432.8,56.609957394,7.697910765545353,13.694437261,13.828292363,14.2,14.9,10.356405747,15.191185538,17.632830798,29.649116161,10.164783427,4.3457998369,85.60499,9.8615916955,41770.0,5.0,22.5,72.069590918,8.4502103787,37381,22.594366122,20.39003772,0.0,50.742355742,62.198195269
Arkansas,Bradley,73.475503218,556.2,124.33052793,7.697910765545353,16.464202444,16.014671449,14.9,20.8,5.1734806802,15.023568666963945,33.235331714,38.025598255,14.255866281,5.0132928219,27.614140000000003,9.62080611044209,35950.0,8.266383467928582,18.067548003127502,61.936049058,15.315967197,10864,24.107142857,18.860456554,3.4358924585,51.187407953,49.59158846
Arkansas,Calhoun,73.320602139,551.9,68.60985810703934,7.697910765545353,15.099460874,14.910313885,14.9,17.5,32.550601099,15.023568666963945,18.689005386029294,35.63525329,10.074374577,4.2051282051,95.29255,9.62080611044209,42484.0,8.266383467928582,18.067548003127502,83.163512858,10.743380855,5247,18.658280922,21.059653135,0.0,49.914236707,100.0
Arkansas,Carroll,76.426598918,437.0,65.228912716,7.697910765545353,14.485052958,14.345749781,12.9,12.5,3.8132992535,13.206233342,26.292996783,34.326817751,17.158141962,5.9838709677,25.050099999999997,9.62080611044209,38297.0,8.266383467928582,16.6,77.529542097,9.7084603659,27944,21.993987976,22.68823361,3.6227191345,50.486687661,72.833928441
Arkansas,Chicot,73.583042042,611.5,100.06003602,7.697910765545353,17.066592206,15.870129636,14.1,26.7,33.39104809,15.023568666963945,20.440231486,37.483875288,11.698717949,4.3947263284,159.83452,9.62080611044209,31810.0,12.8,18.067548003127502,66.342817488,16.310020877,10636,22.245204964,19.612636329,1.5101645692,49.924783753,54.279661017
Arkansas,Clark,75.845701678,450.6,58.05178219,7.697910765545353,14.987858591,14.983397456,12.5,20.4,21.455667302,15.023568666963945,25.205424207,33.236006879,10.195717631,3.8037362143,62.799980000000005,9.62080611044209,40536.0,8.2,18.067548003127502,62.01814059,10.547108823,22293,18.956623155,16.08128112,0.8068677581,52.577042121,54.377038487
Arkansas,Clay,72.686618894,600.2,68.60985810703934,7.697910765545353,14.872413258,15.198449751,14.7,17.3,4.306306956,31.146410376,38.305943027,32.407685638,10.732397688,4.2098649073,60.321720000000006,9.62080611044209,35164.0,8.266383467928582,17.2,70.239576851,10.029693171,14920,21.554959786,21.49463807,0.2931323283,51.333780161,58.857178387
Arkansas,Cleburne,75.693961353,489.5,50.745965696,7.697910765545353,12.505140278,13.376830546,13.9,15.1,3.2608803105,15.023568666963945,31.877768333,30.658296193,11.246178483,4.9625836944,47.90802,9.62080611044209,43170.0,8.266383467928582,19.7,75.032876198,9.7963238947,25048,19.06739061,26.461194507,0.0455826289,50.878313638,75.521755872
Arkansas,Cleveland,73.530921907,549.0,68.60985810703934,7.697910765545353,13.605024358,13.859662559,14.9,17.0,5.5162997873,15.023568666963945,32.151620272,33.301691389,9.1745036573,4.0575243965,74.09689422299228,9.62080611044209,47812.0,8.266383467928582,18.067548003127502,73.997569866,7.8366809351,8202,22.006827603,20.495001219,0.4166140639,50.670568154,100.0
Arkansas,Columbia,74.818274997,515.7,74.30524595,7.697910765545353,15.166442289,14.875866246,14.2,22.7,7.2379852963,15.023568666963945,24.909111397,37.422757772,10.817882775,3.9968652038,50.78935,9.62080611044209,38488.0,8.266383467928582,15.0,65.738459891,12.86067601,23627,20.675498371,17.217590045,1.1390834146,51.64853769,57.486151841
Arkansas,Conway,74.606667373,524.3,83.328993282,7.697910765545353,14.351343754,14.440795188,16.0,18.2,6.300562421,15.023568666963945,27.071475463,34.077686284,10.616410172,4.0736145575,23.90514,20.933014354,43519.0,8.266383467928582,15.2,70.897984117,9.8856316551,20916,22.633390706,19.530502964,0.8270752994,50.898833429,70.516617308
Arkansas,Craighead,76.723951594,422.0,83.299821911,8.7008107574,13.52410661,14.199569781,12.8,17.5,8.565899244,11.345586567,16.681494662,31.389580497,11.897722733,3.9352880201,134.43495000000001,5.7002222928,49355.0,5.3,17.1,58.331241528,12.747726436,107115,24.989964057,13.559258741,0.7064477538,51.39429585,32.168223718
Arkansas,Crawford,75.736430805,475.8,56.730691304,8.4112149533,13.717806973,14.443600692,13.2,14.2,7.8368922521,17.115411358,13.35811494,34.107474445,12.18167997,4.237074401,22.22363,13.730569948,44850.0,4.8,16.4,75.684960201,9.5750683623,62996,24.676169916,16.245475903,0.8872946951,50.630198743,51.961322399
Arkansas,Crittenden,73.375671916,588.1,69.726050019,10.217113665,15.48812334,15.416273131,16.3,25.0,4.9532027225,14.971282358,18.166718572,36.322186929,9.2610837438,3.0790308624,80.0,10.176492677,39272.0,16.4,21.5,56.7393751,15.447663498,48750,27.446153846,13.595897436,0.4200387051,52.46974359,20.887195002
Arkansas,Cross,72.980884001,568.5,109.55569081,12.919896641,14.79171075,14.765446355,14.4,19.4,6.4161126151,15.023568666963945,25.530583168,34.316685462,10.499333538,3.7767220903,53.371289999999995,9.62080611044209,41661.0,8.2,19.8,67.543859649,11.344198806,16863,23.673130522,18.371582755,0.0683357147,51.764217518,56.787912703
Arkansas,Dallas,73.859191971,588.6,68.60985810703934,7.697910765545353,14.016384386,13.851990235,15.0,20.3,18.307766575,15.023568666963945,31.357792411,36.294003811,9.8719842442,2.9255319149,67.63154,9.62080611044209,33739.0,8.266383467928582,18.067548003127502,68.575063613,8.6432160804,7393,21.141620452,22.115514676,0.7481296758,50.76423644,52.63676688
Arkansas,Desha,71.908304642,639.4,68.60985810703934,7.697910765545353,17.52870566,16.54950657,15.5,26.6,20.006678734,15.023568666963945,31.511869471,39.953250751,11.762931685,4.3920026221,76.50459,9.62080611044209,33228.0,12.8,16.6,58.10707457,12.816691505,11764,25.833049983,18.352601156,2.055462036,52.958177491,31.419126691
Arkansas,Drew,74.912321109,521.8,97.288094369,7.697910765545353,15.762317301,15.705688327,14.7,22.9,10.788221716,15.023568666963945,24.503610454,36.778302222,11.499720201,3.6903039074,43.13366,9.62080611044209,41339.0,12.3,20.3,65.714691674,13.613068546,18547,21.696231196,17.032404162,0.1143968426,51.248180299,48.608784915
Arkansas,Faulkner,77.029903281,398.2,56.510437043,7.7023014105,13.281954573,13.743914108,10.7,16.3,5.5647170659,10.886338462,14.119149007,35.051579557,10.032182447,3.6615783697,72.78374,5.0886015326,51535.0,4.6,13.7,62.345157979,13.871889989,123654,23.290795284,12.115257088,0.6610275413,51.124104356,38.760299195
Arkansas,Franklin,74.258146889,529.7,68.60985810703934,7.697910765545353,14.402652424,14.757822102,13.7,15.9,3.6394647708,24.427825172,27.167616201,32.613727898,11.714704446,4.3785310734,27.948570000000004,19.108280255,41140.0,8.266383467928582,11.2,73.622850481,13.700738916,17890,23.158188932,19.021799888,0.2554809578,50.061486864,82.604137931
Arkansas,Fulton,74.666100125,533.3,68.60985810703934,7.697910765545353,14.395349566,14.794057765,16.0,16.5,12.136119897,15.023568666963945,26.924202517,32.484213431,10.662914321,5.4523903595,116.13438000000001,9.62080611044209,35723.0,8.266383467928582,18.067548003127502,78.112175103,11.604584527,12055,20.779759436,26.022397345,0.4866180049,50.783907092,92.919559004
Arkansas,Garland,74.799035367,500.8,58.369141353,6.0534280826,14.517952361,14.611313422,13.1,17.1,10.714833133,28.638446432,25.51940795,34.56161551,12.633034366,3.5846123956,91.22422999999999,9.76,44662.0,8.8,23.6,66.993659827,14.365983692,98658,20.216302783,23.692959517,1.1536925717,51.882259928,36.903274181
Arkansas,Grant,76.107547557,441.2,68.60985810703934,7.697910765545353,12.797342966,13.192811683,13.5,13.5,4.4258731035,15.023568666963945,26.089843935,32.630700051,8.0759657048,3.2673722964,38.535650000000004,9.62080611044209,54819.0,8.266383467928582,16.6,79.82776237,10.45551819,18165,22.548857693,17.63281035,0.2284710018,50.514726122,75.029406822
Arkansas,Greene,73.946863965,535.4,86.890906181,8.3502024291,13.343444532,13.803916132,15.8,15.7,9.4648709511,15.689555986,20.226999129,34.811519039,9.937140061,3.1942115945,79.90589,8.8629485517,46029.0,5.9,24.9,67.314666191,8.948019802,45053,24.513350942,15.790291435,0.202932863,50.660333385,41.506296032
Arkansas,Hempstead,76.494602363,456.8,56.499630579,7.697910765545353,16.764575172,15.902942,14.9,19.8,14.493976375,15.023568666963945,26.986391148,36.674953936,13.841694178,4.3969412583,50.31792,9.62080611044209,39505.0,9.6,15.4,68.865069357,10.733333333,21861,25.70330726,17.565527652,3.6248477467,52.124788436,55.769826175
